Crop_Name,Duration,Height,Name,duration_numeric,height_numeric,.geo,NDVI_1,NDVI_2,NDVI_3,NDVI_4,NDVI_5,NDVI_6,NDVI_7,NDVI_8,NDVI_9,NDVI_10,NDVI_11,NDVI_12,VV_1,VV_2,VV_3,VV_4,VV_5,VV_6,VV_7,VV_8,VV_9,VV_10,VV_11,VV_12,VV_13,VV_14,VV_15,VH_1,VH_2,VH_3,VH_4,VH_5,VH_6,VH_7,VH_8,VH_9,VH_10,VH_11,VH_12,VH_13,VH_14,VH_15,Predicted_duration,Correct
Eucalyptus,Long,Tall,Bangalore Rural,3,3,"{""type"":""MultiPoint"",""coordinates"":[]}",0.182368577,0.231155947,0.324704289,0.325052381,0.393351585,0.243409038,0.258303046,0.28698951,0.278609335,0.331712335,0.333368182,0.2216589,-13.80737486,-12.27155587,-7.403085782,-9.431043165,-8.34358666,-7.873081833,-10.07921592,-7.899998933,-9.803018688,-6.470658692,-8.169290893,-8.344509529,-8.736369062,-8.51108249,-5.0127268,-17.03115025,-17.6185416,-19.8267383,-20.04447425,-16.41808242,-19.43225052,-17.54284321,-20.20838926,-15.28916093,-17.29713209,-14.23118894,-15.89056173,-15.66319538,-18.11338343,-14.18365094,1,False
Eucalyptus,Long,Tall,Bangalore Rural,3,3,"{""type"":""MultiPoint"",""coordinates"":[]}",0.192415446,0.203802258,0.32153967,0.360601366,0.336211622,0.138159454,0.29637605,0.166456416,0.533060014,0.129267141,0.592659116,0.033064049,-14.3687405,-11.86647318,-13.27086826,-10.89011232,-11.45209344,-11.45508748,-9.714779937,-8.985398046,-8.815002269,-11.48652777,-13.38866203,-10.80754594,-10.27501764,-8.22280962,-8.705863799,-17.87033184,-17.48518101,-18.91786666,-14.84702855,-15.56624091,-11.7210352,-13.98688039,-16.46451685,-21.42207728,-15.04239902,-16.28994531,-21.92652789,-13.57589566,-15.14493072,-15.10911886,1,False
Eucalyptus,Long,Tall,Bangalore Rural,3,3,"{""type"":""MultiPoint"",""coordinates"":[]}",0.287297845,0.31036374,0.378102511,0.40866822,0.531730831,0.300903469,0.340205669,0.239284277,0.574736238,0.145142034,0.535815477,0.029562447,-12.78980607,-9.72025023,-10.65196916,-9.176158359,-15.66216379,-6.518031248,-13.31268158,-10.08818908,-14.44363153,-10.65007311,-10.45313612,-17.35611512,-11.73196259,-12.06720492,-9.882567656,-16.19163997,-18.67134512,-15.8767338,-13.98197984,-22.52704469,-19.48397853,-19.18152841,-17.36254452,-17.19037258,-16.15405714,-12.05586618,-12.92360459,-12.36045609,-14.96059781,-14.06675505,1,False
Eucalyptus,Long,Tall,Bangalore Rural,3,3,"{""type"":""MultiPoint"",""coordinates"":[]}",0.20267193,0.329410732,0.43964678,0.599983335,0.477349401,0.420592189,0.345915467,0.570351601,0.341097355,0.111843109,0.46167028,0.664618015,-9.680256268,-14.33689214,-9.279052782,-7.45685019,-9.801286748,-9.002442123,-12.66921031,-10.22069192,-7.116702178,-7.92107041,-9.37664523,-9.873000487,-8.032037416,-12.45791453,-8.832367014,-22.19158215,-19.92729652,-16.99912598,-12.93871176,-19.04819723,-13.68206659,-12.9243532,-15.02485597,-15.87591843,-14.81421843,-17.23901909,-16.40928482,-16.97138526,-15.19871373,-15.57725851,1,False
Eucalyptus,Long,Tall,Bangalore Rural,3,3,"{""type"":""MultiPoint"",""coordinates"":[]}",0.167455196,0.191935033,0.183236644,0.237665042,0.234161824,0.199530751,0.216461614,0.213440657,0.308228999,0.296536088,0.300863594,0.309499353,-14.42274013,-11.43159814,-10.31897739,-5.149308732,-10.45733062,-9.382274704,-9.13795906,-7.834676837,-7.505198453,-8.781966606,-9.436888878,-11.36771436,-7.171226211,-8.873183947,-10.14195249,-23.88989057,-15.75065915,-21.64177893,-14.45090266,-19.36848984,-16.10495956,-17.1480408,-20.00529134,-15.95310647,-19.68969063,-18.11565908,-17.64054337,-16.09337664,-20.31949263,-16.22359226,1,False
Eucalyptus,Long,Tall,Bangalore Rural,3,3,"{""type"":""MultiPoint"",""coordinates"":[]}",0.234169349,0.261768371,0.285683781,0.377693206,0.415104061,0.173362717,0.256123811,0.520850122,0.083138578,0.066956818,0.502648115,0.310762852,-14.26244963,-8.632990541,-9.337510259,-8.514476332,-11.01137242,-8.007118488,-7.836365017,-14.41787779,-13.49487735,-9.533724643,-10.25142832,-8.024009181,-7.910331298,-7.888981766,-8.227403803,-15.27897895,-8.998370475,-18.14229924,-15.83782757,-19.0133442,-14.10391294,-16.35277838,-14.31161252,-16.13629344,-16.45272901,-15.2378009,-14.49755637,-17.01050153,-21.1788116,-14.82843272,1,False
Eucalyptus,Long,Tall,Bangalore Rural,3,3,"{""type"":""MultiPoint"",""coordinates"":[]}",0.308030874,0.357395083,0.467266858,0.528865933,0.381530821,0.353837281,0.275105715,0.480643928,0.292502832,0.104361735,0.535512686,0.536173999,-16.78116048,-12.98390185,-11.95913261,-8.27472792,-10.38040836,-10.32656857,-14.18805245,-11.70637731,-12.51147378,-15.31496023,-10.44341664,-14.72706808,-10.09363737,-13.12309039,-16.88710902,-15.94143425,-16.1143702,-18.64760893,-12.66255221,-13.99848198,-14.52637915,-18.53265787,-17.20118943,-19.02477239,-14.8814299,-16.27002091,-20.11437196,-18.40158111,-15.9844935,-15.89591358,1,False
Eucalyptus,Long,Tall,Bangalore Rural,3,3,"{""type"":""MultiPoint"",""coordinates"":[]}",0.192847192,0.21332708,0.187766105,0.247301638,0.230095476,0.137740925,0.235178143,0.350534081,0.204957558,0.059381034,0.40796867,0.031416565,-13.0932359,-15.71967103,-13.8790941,-8.049493813,-19.44197722,-11.37968131,-15.71554071,-11.30302184,-12.6302265,-11.57140289,-14.6787558,-12.51442231,-9.614034235,-10.05135533,-12.89356275,-22.36687754,-20.29227413,-24.82746429,-14.76109074,-22.06110047,-18.60740578,-22.27562885,-15.52148326,-17.54496619,-19.67327471,-13.89210886,-16.08192757,-15.14418677,-17.41056301,-14.20074877,1,False
Eucalyptus,Long,Tall,Bangalore Rural,3,3,"{""type"":""MultiPoint"",""coordinates"":[]}",0.211923435,0.225161925,0.231823802,0.251522183,0.243747622,0.222568154,0.222852826,0.20448786,0.293471307,0.226835743,0.373251051,0.208562553,-13.58300848,-10.19531439,-9.860005936,-8.535571461,-9.598730718,-10.79487935,-8.337911885,-6.637949206,-8.654128579,-6.751537655,-7.984124104,-7.633284553,-6.603452736,-12.74759338,-9.938397044,-20.07329771,-18.19456452,-16.82462752,-10.66671702,-17.6961211,-14.71153832,-18.75340851,-17.57916619,-17.86605873,-15.2943541,-15.83664913,-22.39132507,-16.10756276,-16.63058444,-17.26242076,1,False
Eucalyptus,Long,Tall,Bangalore Rural,3,3,"{""type"":""MultiPoint"",""coordinates"":[]}",0.162182808,0.26787746,0.38795656,0.555905282,0.451058686,0.441597641,0.391381204,0.619241118,0.365082249,0.11092338,0.470163107,0.671705663,-12.86710973,-15.80321654,-10.07988525,-8.758507681,-10.16632186,-9.978636458,-11.12562908,-8.91516691,-7.383422724,-9.508737879,-9.648742745,-11.2995529,-8.43312239,-14.7003197,-8.890116711,-22.03303363,-21.59860762,-19.45353251,-11.33130265,-17.4973287,-13.08998021,-14.89077938,-14.93897058,-13.57268724,-15.34168881,-20.65273587,-17.35372793,-15.41533503,-16.2084158,-15.71084603,1,False
Eucalyptus,Long,Tall,Bangalore Rural,3,3,"{""type"":""MultiPoint"",""coordinates"":[]}",0.211923435,0.225161925,0.231823802,0.251522183,0.243747622,0.222568154,0.222852826,0.20448786,0.293471307,0.226835743,0.373251051,0.208562553,-13.58300848,-10.19531439,-9.860005936,-9.311187934,-9.598730718,-10.79487935,-8.337911885,-6.637949206,-9.385853366,-6.751537655,-7.984124104,-7.633284553,-8.400593311,-12.74759338,-9.938397044,-20.07329771,-18.19456452,-16.82462752,-9.934552993,-17.6961211,-14.71153832,-18.75340851,-17.57916619,-20.71427594,-15.2943541,-15.83664913,-22.39132507,-18.16152027,-16.63058444,-17.26242076,1,False
Eucalyptus,Long,Tall,Bangalore Rural,3,3,"{""type"":""MultiPoint"",""coordinates"":[]}",0.162182808,0.26787746,0.38795656,0.555905282,0.451058686,0.441597641,0.391381204,0.619241118,0.365082249,0.11092338,0.470163107,0.671705663,-13.94130425,-16.24463081,-10.16602567,-8.758507681,-12.09097563,-8.43441331,-10.70230951,-9.48373718,-7.383422724,-10.38877338,-10.78760454,-10.22888831,-8.43312239,-13.26867298,-10.5246037,-19.3547382,-19.81790047,-18.98796792,-11.33130265,-17.25058755,-11.78121292,-13.88048634,-14.40798951,-13.57268724,-14.13213927,-19.38066422,-18.52462473,-15.41533503,-16.28381186,-14.56634123,1,False
Eucalyptus,Long,Tall,Bangalore Rural,3,3,"{""type"":""MultiPoint"",""coordinates"":[]}",0.31273973,0.303084105,0.399781048,0.45708406,0.371590555,0.337289989,0.264143884,0.428491771,0.175347939,0.103464276,0.369669437,0.564733684,-12.32993894,-11.39341674,-10.14090252,-6.973163189,-13.14352796,-10.28041391,-11.70157014,-10.50243084,-9.712707259,-11.36991482,-10.42518662,-13.86531639,-9.464377031,-9.682910242,-7.688610382,-16.73685826,-21.41888233,-20.37780503,-14.76612919,-18.74261809,-12.09764913,-18.9859054,-16.44769007,-20.56707038,-17.99737504,-14.48446408,-14.80340111,-17.49207921,-14.28647572,-14.39378492,1,False
Eucalyptus,Long,Tall,Bangalore Rural,3,3,"{""type"":""MultiPoint"",""coordinates"":[]}",0.209925443,0.246670544,0.347826988,0.200432554,0.310742408,0.269104242,0.302396238,0.285620958,0.452325076,0.512328744,0.481796086,0.441076189,-14.8168442,-15.86386414,-11.43898354,-5.181618678,-11.28433978,-9.222721013,-11.02673426,-13.67099737,-15.52393603,-10.02771335,-12.45582594,-12.33968397,-8.048798784,-12.54262048,-9.727048422,-23.63401015,-19.16369881,-20.37204242,-11.78170204,-16.19841035,-15.21605066,-16.26692639,-15.86617121,-22.25343556,-14.64393132,-14.62390399,-20.27636625,-12.78913135,-19.02597165,-15.32749414,1,False
Eucalyptus,Long,Tall,Bangalore Rural,3,3,"{""type"":""MultiPoint"",""coordinates"":[]}",0.235719696,0.261799365,0.31712842,0.2270073,0.36851427,0.270605683,0.295245975,0.262761652,0.397904575,0.459633648,0.454738289,0.304773301,-15.14466438,-12.67770144,-11.97459552,-10.59159834,-19.60553339,-9.973352972,-13.99792586,-15.27096063,-11.78934649,-9.89774919,-11.59142422,-8.620526403,-8.909094673,-8.53811412,-9.808982807,-18.13521143,-17.48872175,-19.65996471,-11.6159036,-22.54584275,-21.44619716,-22.27797505,-22.11464225,-18.01096739,-19.09188984,-18.19925454,-23.06348352,-12.82594475,-16.17807107,-16.50310739,1,False
Eucalyptus,Long,Tall,Bangalore Rural,3,3,"{""type"":""MultiPoint"",""coordinates"":[]}",0.235719696,0.261799365,0.31712842,0.2270073,0.36851427,0.270605683,0.295245975,0.262761652,0.397904575,0.459633648,0.454738289,0.304773301,-15.40713256,-14.57590432,-11.97459552,-10.59159834,-16.18278302,-9.973352972,-14.6608151,-15.05257108,-11.78934649,-8.610309813,-11.18511527,-12.04632802,-8.909094673,-8.53811412,-9.808982807,-18.4449398,-18.39445697,-19.65996471,-11.6159036,-21.43308335,-21.44619716,-21.73894001,-20.49747843,-18.01096739,-21.56038051,-21.28426938,-20.06902586,-12.82594475,-16.17807107,-16.50310739,1,False
Eucalyptus,Long,Tall,Bangalore Rural,3,3,"{""type"":""MultiPoint"",""coordinates"":[]}",0.235719696,0.261799365,0.31712842,0.2270073,0.36851427,0.270605683,0.295245975,0.262761652,0.397904575,0.459633648,0.454738289,0.304773301,-15.14466438,-14.57590432,-11.97459552,-10.59159834,-18.35828545,-9.973352972,-14.6608151,-15.05257108,-11.78934649,-8.610309813,-11.18511527,-12.04632802,-8.909094673,-8.53811412,-9.808982807,-18.13521143,-18.39445697,-19.65996471,-11.6159036,-25.83399114,-21.44619716,-21.73894001,-20.49747843,-18.01096739,-21.56038051,-21.28426938,-20.06902586,-12.82594475,-16.17807107,-16.50310739,1,False
Eucalyptus,Long,Tall,Bangalore Rural,3,3,"{""type"":""MultiPoint"",""coordinates"":[]}",0.259124726,0.276279718,0.31726253,0.337579161,0.390315384,0.125554696,0.228996411,0.234983653,0.313579321,0.305206984,0.327365279,0.063562788,-11.22662545,-14.78943214,-12.92357256,-8.941917295,-10.68944699,-10.33165944,-12.84380346,-11.99841007,-11.87028818,-10.41134556,-10.65667153,-11.31609289,-8.788484825,-16.02362017,-12.06472882,-17.72511073,-15.65207917,-21.12416802,-16.9923061,-16.85397262,-12.78776561,-21.96929082,-15.45754109,-17.90963459,-17.39505709,-18.92518374,-17.97576257,-14.95811829,-14.8860797,-16.7650539,1,False
Eucalyptus,Long,Tall,Bangalore Rural,3,3,"{""type"":""MultiPoint"",""coordinates"":[]}",0.255794346,0.268705785,0.309529603,0.282710582,0.34102124,0.27384451,0.305092096,0.314347297,0.334833205,0.528057933,0.489903569,0.254189283,-10.65453828,-14.62005893,-13.27868665,-8.947804017,-8.93432882,-13.13225373,-9.352072526,-14.15162833,-12.73298374,-12.29768678,-9.084120544,-8.471957325,-8.451536531,-8.691262045,-8.004676666,-22.94988016,-18.56284009,-19.27431677,-16.72241573,-15.67888154,-14.63733281,-15.94479109,-20.08735703,-20.19219971,-18.94847108,-20.59875716,-21.57676399,-17.8862745,-14.00956111,-14.50603697,1,False
Eucalyptus,Long,Tall,Bangalore Rural,3,3,"{""type"":""MultiPoint"",""coordinates"":[]}",0.25362885,0.301282048,0.333400249,0.379612625,0.429711342,0.216128975,0.194255292,0.205703944,0.14799504,0.061235726,0.434874207,0.3323614,-19.79327038,-9.660292574,-12.52403406,-7.569761592,-14.20999706,-12.40056071,-11.67602759,-13.70363822,-9.401411888,-9.918417087,-8.628868035,-12.52402683,-8.257429452,-8.185866953,-6.938536383,-14.96862792,-16.60517514,-18.47958962,-17.94188925,-16.96154757,-14.58726673,-19.97395255,-17.81868216,-18.35685283,-17.02685697,-17.19750628,-13.45046501,-18.92617639,-13.17835363,-13.06288134,1,False
Eucalyptus,Long,Tall,Bangalore Rural,3,3,"{""type"":""MultiPoint"",""coordinates"":[]}",0.233720452,0.243249208,0.295498908,0.331831396,0.373795033,0.135956198,0.244745463,0.337769479,0.401656806,0.425889283,0.343021482,0.142720759,-14.60348151,-10.72750355,-9.879876991,-6.567803242,-11.64784203,-6.823395688,-8.355361299,-9.017938969,-10.05455872,-8.289462876,-8.959471078,-12.23740202,-7.106854319,-7.82625754,-7.851697145,-17.39519607,-16.55685558,-18.7695364,-15.29384988,-19.99752101,-21.59634201,-20.89098392,-23.32757812,-18.37546158,-16.32126156,-21.78639397,-17.87152292,-13.4127442,-20.11030182,-12.84342543,1,False
Eucalyptus,Long,Tall,Bangalore Rural,3,3,"{""type"":""MultiPoint"",""coordinates"":[]}",0.266754895,0.271729261,0.330646366,0.360486776,0.402665704,0.130094767,0.233318701,0.322839648,0.379052222,0.435264796,0.340624094,0.023330163,-11.06815357,-6.414657615,-9.964910943,-7.061870383,-8.057283848,-8.555952685,-8.050095188,-9.555060407,-7.9102969,-6.756354873,-12.59035763,-6.501792969,-7.040776422,-8.329364486,-7.566002236,-22.39937081,-13.49907881,-13.21906928,-12.2121515,-14.94637556,-11.98530771,-13.71592527,-15.74820292,-12.73075437,-17.48551515,-13.31308713,-17.07675252,-16.65985083,-13.66912842,-16.96966015,1,False
Eucalyptus,Long,Tall,Bangalore Rural,3,3,"{""type"":""MultiPoint"",""coordinates"":[]}",0.293748409,0.291929126,0.331386179,0.362924725,0.288301229,0.107012235,0.22213462,0.220830366,0.208457723,0.318673313,0.286774665,0.024920715,-11.30252654,-14.73571042,-14.06682191,-9.538540216,-9.500423017,-9.642336805,-11.7646668,-12.10745114,-10.67423222,-11.61182951,-10.31813753,-12.44593245,-8.167786532,-8.69355023,-9.876432189,-20.0966156,-19.07162695,-18.18309464,-16.17558389,-15.05602157,-13.86163935,-17.84524406,-17.94663192,-15.26504156,-15.44061728,-19.85185303,-23.15619727,-16.51245171,-16.64972796,-13.19691587,1,False
Eucalyptus,Long,Tall,Bangalore Rural,3,3,"{""type"":""MultiPoint"",""coordinates"":[]}",0.311308116,0.325698972,0.332242906,0.41806367,0.436283976,0.20322901,0.193368644,0.264098972,0.162976814,0.061854657,0.339383245,0.280030668,-11.37709689,-10.63433406,-10.91804416,-8.933428145,-13.76402627,-9.064607289,-10.57238771,-12.52125218,-12.94304928,-12.15861726,-10.67159893,-11.98794579,-8.935033694,-9.798855407,-9.712619733,-18.85558247,-16.23083786,-19.14313343,-14.23111094,-19.90413041,-13.86315713,-17.72063489,-19.48481687,-15.49862629,-19.57430403,-19.51578152,-16.90383617,-13.75000281,-14.57840934,-13.13703889,1,False
Eucalyptus,Long,Tall,Bangalore Rural,3,3,"{""type"":""MultiPoint"",""coordinates"":[]}",0.204672858,0.239810616,0.375856638,0.363046348,0.472749293,0.278848946,0.247726738,0.356445849,0.446243167,0.536040485,0.329862475,0.032517459,-11.30824117,-13.12992616,-12.09454393,-9.524885573,-13.72357107,-7.489821524,-12.03464992,-12.13278898,-11.53921248,-11.77834218,-8.679287671,-14.40957191,-13.03950926,-15.35499609,-7.928857401,-19.01728928,-16.46465053,-22.32246981,-16.11176919,-18.21077634,-15.08105264,-18.26343695,-17.00121199,-12.66489745,-14.01246074,-16.2754304,-17.84089123,-17.01597932,-20.11419839,-16.45731149,1,False
Eucalyptus,Long,Tall,Bangalore Rural,3,3,"{""type"":""MultiPoint"",""coordinates"":[]}",0.233258009,0.262578696,0.272215396,0.225001633,0.226693556,0.108716294,0.257608056,0.280583829,0.112732202,0.176203445,0.333546311,0.144088626,-10.71938242,-11.26902028,-8.52780439,-5.454027222,-10.32204886,-12.53514289,-9.449688782,-8.754376078,-9.218420866,-7.791809974,-10.03943189,-10.32651624,-9.469162094,-11.03244547,-6.610247715,-22.94820439,-20.37330065,-23.04837852,-14.20431989,-18.45537844,-17.46838206,-13.5454194,-15.08705643,-19.51654317,-14.57757789,-13.32570349,-16.20341677,-12.93455664,-19.24189423,-12.95831389,1,False
Eucalyptus,Long,Tall,Bangalore Rural,3,3,"{""type"":""MultiPoint"",""coordinates"":[]}",0.233258009,0.262578696,0.272215396,0.225001633,0.226693556,0.108716294,0.257608056,0.280583829,0.112732202,0.176203445,0.333546311,0.144088626,-9.860509768,-13.05512548,-10.07104203,-6.391914331,-11.32919725,-8.168862538,-9.233258156,-9.368798311,-9.218420866,-6.778094717,-8.710221168,-9.884468434,-7.127456099,-9.657441558,-8.922605803,-23.31422602,-20.64973976,-20.60003452,-12.85408917,-17.48033379,-18.51316743,-12.87366212,-14.14988307,-19.51654317,-15.89371825,-13.21935889,-16.06499228,-14.70882089,-18.01574003,-11.48508316,1,False
Eucalyptus,Long,Tall,Bangalore Rural,3,3,"{""type"":""MultiPoint"",""coordinates"":[]}",0.194986224,0.24768199,0.36461404,0.350384831,0.429453313,0.239979893,0.257895052,0.360747129,0.406092346,0.451437563,0.487057984,0.03864054,-10.25767356,-13.66977125,-12.07896917,-6.787480816,-9.799538196,-6.952774459,-13.14560245,-10.29858639,-12.1660565,-8.159079633,-7.840986687,-10.9550862,-9.969994886,-7.712675035,-7.145973554,-14.23113408,-18.23480603,-19.17445909,-12.25448792,-17.66418756,-14.32528764,-17.23846353,-17.56872837,-15.24785499,-13.41037208,-13.89708956,-15.12070615,-14.7222566,-15.94678971,-14.80908621,1,False
Eucalyptus,Long,Tall,Bangalore Rural,3,3,"{""type"":""MultiPoint"",""coordinates"":[]}",0.221581116,0.259782761,0.384523809,0.415991664,0.477926701,0.270424485,0.2598387,0.40138036,0.412487119,0.423593879,0.451184869,0.0338603,-7.858125056,-8.350121677,-6.754523652,-3.759625946,-12.18891992,-7.462896257,-12.9145978,-11.86125562,-10.53588043,-10.07155319,-12.36523597,-6.061621425,-9.187732847,-6.949678542,-10.41814514,-16.00675289,-17.12386313,-20.33829403,-16.50137569,-22.34590391,-17.40635789,-19.19663173,-19.58675825,-23.71874316,-18.76384665,-17.96088955,-16.05105966,-19.96898525,-20.43046032,-16.21030932,1,False
Eucalyptus,Long,Tall,Bangalore Rural,3,3,"{""type"":""MultiPoint"",""coordinates"":[]}",0.221581116,0.259782761,0.384523809,0.415991664,0.477926701,0.270424485,0.2598387,0.40138036,0.412487119,0.423593879,0.451184869,0.0338603,-7.858125056,-10.30330171,-7.783386276,-5.692295082,-12.18891992,-9.884403213,-11.78008955,-11.36370391,-10.53588043,-10.10811649,-11.95883491,-4.416537118,-9.187732847,-8.731878105,-9.390482903,-16.00675289,-21.16290875,-21.32487718,-20.09437299,-22.34590391,-18.94352421,-19.32136911,-19.95572373,-23.71874316,-17.72564783,-18.06280579,-18.1087532,-19.96898525,-19.72123287,-17.1777369,1,False
Eucalyptus,Long,Tall,Bangalore Rural,3,3,"{""type"":""MultiPoint"",""coordinates"":[]}",0.319244057,0.291781545,0.392121136,0.390395105,0.416673809,0.211050466,0.294138581,0.341309518,0.181717113,0.071629524,0.319555044,0.08897718,-12.99914573,-12.75736621,-11.14408821,-6.190349275,-10.22478562,-12.28580127,-12.1675841,-10.38812972,-13.55546062,-8.978056512,-11.8644372,-15.16078532,-11.26686774,-14.49462888,-8.259480117,-16.91098351,-14.4978371,-15.82246905,-15.59887929,-17.05664248,-10.91808133,-12.98101343,-14.6760474,-13.14185067,-15.70986812,-16.44181833,-23.9286936,-17.10457201,-19.50093462,-16.48985953,1,False
Eucalyptus,Long,Tall,Bangalore Rural,3,3,"{""type"":""MultiPoint"",""coordinates"":[]}",0.319244057,0.291781545,0.392121136,0.390395105,0.416673809,0.211050466,0.294138581,0.341309518,0.181717113,0.071629524,0.319555044,0.08897718,-12.99914573,-12.75736621,-11.24794257,-6.76835339,-10.22478562,-12.28580127,-12.1675841,-10.38812972,-11.75684354,-8.978056512,-11.8644372,-15.16078532,-12.40276356,-14.49462888,-8.591561501,-16.91098351,-14.4978371,-15.91069365,-20.59280804,-17.05664248,-10.91808133,-12.98101343,-14.6760474,-14.06030708,-15.70986812,-16.44181833,-23.9286936,-16.38058059,-19.50093462,-15.88160448,1,False
