Latitude,Longitude,Crop_Name,VV_0,VV_1,VV_2,VV_3,VV_4,VV_5,VV_6,VV_7,VV_8,VV_9,VV_10,VV_11,VV_12,VV_13,VV_14,VH_0,VH_1,VH_2,VH_3,VH_4,VH_5,VH_6,VH_7,VH_8,VH_9,VH_10,VH_11,VH_12,VH_13,VH_14
12.8645882,77.827822,Guava,-7.877603819,-8.480092497,-12.80810606,-11.05365056,-6.863050304,-4.843840941,-9.45603839,-9.841236952,-11.95750824,-4.682403825,-8.17863945,-6.817340647,-7.906224253,-7.863852908,-12.98002685,-12.14949532,-19.31965454,-20.30002286,-12.85401489,-18.62883795,-12.51175533,-14.7614026,-18.81351557,-12.77909019,-15.8508517,-13.04337806,-12.20466467,-13.24952795,-15.20017662,-15.32824643
12.8650888,77.83091,Knolkhol,-9.977106968,-9.849913094,-10.56585409,-6.923036596,-9.7873445,-7.776528821,-7.069963011,-8.573280958,-8.526275687,-12.56214358,-7.118847366,-6.752750191,-11.71376969,-12.57154458,-9.480596599,-15.51334895,-15.33945659,-19.40089193,-14.53774595,-17.74509772,-18.17546113,-13.90753595,-11.35052873,-15.95021055,-15.40133567,-19.28110127,-16.13176077,-15.93457131,-15.12802631,-10.54132692
12.865395,77.8309019,Knolkhol,-7.928281818,-8.894007309,-12.89122266,-4.932890847,-8.273330963,-14.75646298,-9.653278329,-10.49434602,-7.897146414,-11.50202135,-7.727951374,-9.921986578,-7.394734726,-11.89992702,-5.025897757,-20.11151217,-19.73667631,-21.82004936,-18.37840114,-19.68324391,-17.95795825,-17.78730359,-22.52449638,-18.71938314,-17.04399254,-17.12382434,-16.37921473,-17.91577262,-17.5064224,-11.38331098
12.8657346,77.8309512,Coriander_Leaves,-12.2575513,-6.328379146,-8.708481253,-5.431814495,-8.946422728,-7.752491336,-11.08472221,-9.374793055,-7.247270938,-9.661851837,-10.72967716,-7.20356431,-4.446504112,-8.472129849,-8.965263348,-16.32751242,-15.06860496,-19.06020495,-19.36305074,-21.58866966,-12.67945336,-17.22971293,-17.1283215,-18.12251867,-18.02140366,-13.22980695,-14.54555248,-14.83446686,-20.29845728,-14.49731712
12.8657364,77.8309609,Coriander_Leaves,-12.2575513,-6.328379146,-8.06051847,-5.431814495,-8.946422728,-7.752491336,-11.08472221,-9.374793055,-7.247270938,-9.661851837,-10.72967716,-8.765699849,-4.446504112,-7.596566734,-8.965263348,-16.32751242,-15.06860496,-17.79301602,-19.36305074,-21.58866966,-12.67945336,-17.22971293,-17.1283215,-18.12251867,-18.02140366,-13.22980695,-16.70828415,-14.83446686,-18.77584503,-14.49731712
12.8666101,77.8250275,Coriander_Leaves,-13.12897699,-7.444054965,-8.086562934,-6.690226925,-11.1671713,0.517300971,-6.973065197,-6.631608055,-7.497869818,-3.190494666,-3.057374112,-6.575247291,-4.933794103,-7.641447005,-4.80402773,-18.51113158,-21.33574361,-17.34686888,-14.59161046,-16.42731361,-16.63716284,-23.90347282,-14.92577034,-13.98781399,-21.4594435,-20.51038497,-10.72217783,-15.64942791,-17.51657528,-17.87956086
12.8666102,77.8250377,Dill,-13.98289093,-7.444054965,-8.086562934,-6.690226925,-10.57727517,0.517300971,-6.973065197,-6.631608055,-7.497869818,-3.190494666,-3.057374112,-5.621365724,-4.933794103,-7.641447005,-4.80402773,-19.3569459,-21.33574361,-17.34686888,-14.59161046,-21.00775712,-16.63716284,-23.90347282,-14.92577034,-13.98781399,-21.4594435,-20.51038497,-11.91430571,-15.64942791,-17.51657528,-17.87956086
12.8666534,77.8234051,Beans,-11.32603843,-12.32097407,-11.52552609,-7.537701063,-10.45626409,-7.181198974,-11.21095358,-10.85315961,-11.48312179,-11.45742273,-8.178402895,-6.03075727,-9.957364419,-8.060552422,-12.14011787,-17.24225575,-15.02343089,-15.96663296,-13.68600896,-17.19063903,-17.34509776,-18.26769084,-17.86693677,-16.28493518,-14.75987307,-15.40807581,-17.06112609,-14.79404542,-16.08850625,-15.61729195
12.8675071,77.825432,Spinach,-9.323044279,-8.1152092,-11.81870919,-5.785939423,-7.094883361,-6.695203644,-8.080743967,-9.65083587,-11.92980787,-6.352252023,-7.724956269,-8.349257355,-12.38621308,-9.6794976,-7.432147077,-20.14874804,-15.52472804,-14.20507732,-13.84537516,-18.88232081,-16.60753023,-17.22624385,-22.06843516,-16.04061758,-18.64388204,-13.76542329,-13.21519551,-11.67010203,-15.64538668,-12.62887574
12.8675936,77.8259641,Beans,-4.992860053,-6.50231094,-8.836154715,-6.365560196,-9.916496951,-5.663394104,-9.19740389,-10.98002895,-8.310576232,-6.024887451,-8.326948604,-7.528822122,-9.876383442,-7.405909246,-8.123799513,-14.66021893,-14.14473428,-15.75475819,-12.259048,-20.18363551,-12.20299393,-14.45424792,-15.92589713,-12.38033378,-14.43251753,-17.19458771,-17.39660528,-14.71201517,-17.38528416,-11.50099444
